x,50.xy,Ycalc,Diff,Gd2O3,UO2
62.34,46,46.9345217,-0.934521748,0.718649102,0.320034807
62.36,40,46.9202232,-6.92022316,0.71834007,0.315825929
62.38,45,46.9070014,-1.90700137,0.718949319,0.311699585
62.4,53,46.8948616,6.10513838,0.720484116,0.307653631
62.42,55,46.883822,8.11617799,0.7229645,0.30368599
62.44,60,46.8739139,13.1260861,0.726423752,0.299794653
62.46,43,46.8651689,-3.86516889,0.730895182,0.295977676
62.48,38,46.8576461,-8.85764612,0.736439791,0.292233173
62.5,59,46.8514134,12.1485866,0.743127113,0.288559322
62.52,52,46.8465539,5.15344605,0.751041881,0.284954354
62.54,51,46.8431904,4.15680964,0.7603084,0.281416558
62.56,49,46.8415011,2.15849892,0.77110663,0.277944275
62.58,52,46.8414408,5.15855917,0.783392762,0.274535894
62.6,35,46.8432808,-11.8432808,0.797439425,0.271189858
62.62,47,46.8472163,0.152783693,0.81344339,0.267904655
62.64,47,46.8534777,0.146522339,0.831636259,0.264678817
62.66,56,46.8623355,9.1376645,0.852289998,0.261510923
62.68,44,46.8741078,-2.87410783,0.875723894,0.258399591
62.7,41,46.889168,-5.88916802,0.902312532,0.255343484
62.72,52,46.9079537,5.09204632,0.932494729,0.252341301
62.74,51,46.9309764,4.06902357,0.966783246,0.24939178
62.76,40,46.958832,-6.95883199,1.00577493,0.246493696
62.78,47,46.9922102,0.00778980911,1.0501607,0.243645859
62.8,45,47.0319037,-2.03190373,1.1007343,0.240847115
62.82,35,47.0788142,-12.0788142,1.15839837,0.23809634
62.84,51,47.1339528,3.86604724,1.22416501,0.235392445
62.86,51,47.198431,3.80156899,1.29914683,0.232734368
62.88,53,47.2734361,5.72656392,1.38453186,0.230121082
62.9,38,47.3601789,-9.36017894,1.48153201,0.227551583
62.92,46,47.4598014,-1.45980135,1.59128989,0.2250249
62.94,35,47.5732199,-12.5732199,1.714723,0.222540086
62.96,39,47.7008814,-8.70088142,1.85227887,0.22009622
62.98,52,47.8424035,4.15759649,2.00357604,0.217692408
63,58,47.9960931,10.0039069,2.16692215,0.215327777
63.02,53,48.1583815,4.84161848,2.33874934,0.213001482
63.04,56,48.3232334,7.67676663,2.51310397,0.210631645
63.06,56,48.4578059,7.54219412,2.68146643,0.183895024
63.08,43,48.5413209,-5.5413209,2.83328616,0.122563945
63.1,61,48.6574023,12.3425977,2.95753443,0.121290991
63.12,64,48.7369376,15.2630624,3.04513695,0.120037765
63.14,43,48.7752828,-5.77528279,3.09145009,0.118803861
63.16,43,48.7734934,-5.77349344,3.09752979,0.117588884
63.18,37,48.7375829,-11.7375829,3.06938965,0.116392449
63.2,49,48.6760984,0.323901593,3.0155773,0.115214181
63.22,42,48.5972383,-6.59723833,2.9442913,0.114053713
63.24,48,48.5067432,-0.5067432,2.86127251,0.112910688
63.26,53,48.4071769,4.59282314,2.76908503,0.11178476
63.28,37,48.2985504,-11.2985504,2.66774021,0.110675589
63.3,49,48.179805,0.820194965,2.55617964,0.109582843
63.32,42,48.050442,-6.05044202,2.4339047,0.108506201
63.34,54,47.9115963,6.08840371,2.30205062,0.107445347
63.36,38,47.7661816,-9.76618162,2.16353143,0.106399974
63.38,52,47.618245,4.38175498,2.02239438,0.105369783
63.4,54,47.4720185,6.52798147,1.88287173,0.10435448
63.42,57,47.3311502,9.66884983,1.74861174,0.103353781
63.44,44,47.2019439,-3.20194392,1.6259186,0.102367406
63.46,47,47.0786298,-0.0786297737,1.50902254,0.101395085
63.48,40,46.9655818,-6.9655818,1.40229782,0.10043655
63.5,53,46.8628308,6.13716915,1.30577551,0.0994915421
63.52,38,46.7699696,-8.76996962,1.21904851,0.0985598087
63.54,55,46.6863338,8.31366616,1.14145273,0.0976411021
63.56,42,46.6111262,-4.61112619,1.07219107,0.0967351805
63.58,54,46.5434777,7.45652225,1.01039478,0.0958418079
63.6,60,46.4825979,13.5174021,0.955273485,0.0949607534
63.62,47,46.4278208,0.572179229,0.906161361,0.0940917917
63.64,55,46.3783656,8.62163439,0.862277958,0.0932347026
63.66,36,46.3335987,-10.3335987,0.822989749,0.0923892707
63.68,46,46.2929569,-0.292956878,0.78773359,0.0915552855
63.7,53,46.2559442,6.7440558,0.756013847,0.0907325415
63.72,43,46.2221276,-3.22212761,0.727397592,0.0899208374
63.74,59,46.1911309,12.8088691,0.701508812,0.0891199766
63.76,50,46.1626288,3.83737118,0.678022301,0.0883297669
63.78,44,46.1363406,-2.13634064,0.656657607,0.0875500203
63.8,40,46.1110831,-6.11108312,0.637173299,0.0858388438
63.82,49,46.0450924,2.95490757,0.619361713,0.0416400565
63.84,41,45.9832363,-4.98323635,0.603044245,0
63.86,41,45.9644425,-4.96444255,0.588067231,0
63.88,53,45.9469387,7.05306127,0.5742984,0
63.9,41,45.930611,-4.93061104,0.561623869,0
63.92,48,45.9153615,2.08463852,0.549945633,0
63.94,44,45.9011059,-1.9011059,0.539179498,0
63.96,37,45.8877722,-8.88777222,0.529253393,0
63.98,39,45.8752992,-6.87529917,0.520106018,0
64,40,45.8636352,-5.86363517,0.511685773,0
64.02,58,45.8527375,12.1472625,0.503949917,0
64.04,47,45.8425716,1.15742839,0.496863923,0
64.06,40,45.8331107,-5.83311074,0.490400985,0
64.08,52,45.8243354,6.17566458,0.484541633,0
64.1,43,45.8162332,-2.81623318,0.479273402,0
64.12,39,45.8087983,-6.80879826,0.474590502,0
64.14,42,45.8020311,-3.80203109,0.470493382,0
64.16,46,45.7959377,0.204062312,0.466988039,0
64.18,44,45.790528,-1.79052801,0.464084437,0
64.2,50,45.7858149,4.21418509,0.461795427,0
64.22,59,45.7818136,13.2181864,0.460136207,0
64.24,66,45.7785301,20.2214699,0.459112874,0
64.26,45,45.7759596,-0.77595963,0.458720506,0
64.28,39,45.774074,-6.77407404,0.458931084,0
64.3,52,45.7728083,6.22719172,0.459679523,0
64.32,42,45.7720441,-3.77204407,0.460847557,0
64.34,54,45.7715957,8.22840426,0.462249514,0
64.36,57,45.7712057,11.2287943,0.463627867,0
64.38,45,45.7705608,-0.77056081,0.464669374,0
64.4,59,45.7693369,13.2306631,0.465049968,0
64.42,47,45.7672683,1.23273167,0.464504044,0
64.44,53,45.7642178,7.23578215,0.462894318,0
64.46,38,45.760212,-7.76021197,0.460247336,0
64.48,47,45.75542,1.24458005,0.456732378,0
64.5,49,45.7500853,3.24991471,0.452592963,0
64.52,55,45.7445851,9.25541491,0.448206209,0
64.54,64,45.7388777,18.2611223,0.443530545,0
64.56,37,45.73303,-8.73303,0.438632751,0
64.58,62,45.7271126,16.2728874,0.433583571,0
64.6,57,45.7210844,11.2789156,0.428341911,0
64.62,33,45.7149139,-12.7149139,0.422876354,0
64.64,46,45.7086142,0.291385831,0.417199893,0
64.66,38,45.7022521,-7.70225207,0.411379491,0
64.68,49,45.6959339,3.30406615,0.405521418,0
64.7,34,45.6897785,-11.6897785,0.399744674,0
64.72,50,45.6838932,4.31610678,0.394156583,0
64.74,36,45.6783593,-9.67835932,0.388838403,0
64.76,45,45.6909218,-0.690921756,0.383841462,0.0176937073
64.78,50,45.7314066,4.26859342,0.379190301,0.0628826723
64.8,53,45.7276526,7.27234739,0.374888864,0.0634018109
64.82,48,45.7243259,2.27567406,0.370927013,0.0639274046
64.84,45,45.7214079,-0.721407896,0.36728602,0.0644595608
64.86,47,45.7188753,1.28112468,0.363942654,0.0649983893
64.88,38,45.7167033,-7.71670334,0.360871987,0.065544002
64.9,54,45.7148672,8.28513282,0.358049183,0.0660965133
64.92,52,45.7133432,6.28665677,0.355450557,0.06665604
64.94,33,45.7121096,-12.7121096,0.353054157,0.0672227013
64.96,51,45.7111464,5.28885364,0.350840023,0.0677966191
64.98,38,45.7104357,-7.71043572,0.348790248,0.0683779178
65,48,45.7099618,2.29003818,0.346888931,0.0689667246
65.02,45,45.7097107,-0.709710712,0.34512205,0.0695631691
65.04,45,45.7096702,-0.709670172,0.34347731,0.0701673842
65.06,43,45.7098295,-2.70982952,0.341943964,0.0707795053
65.08,37,45.7101795,-8.71017947,0.340512645,0.071399671
65.1,34,45.7107119,-11.7107119,0.339175193,0.0720280229
65.12,37,45.7114199,-8.71141988,0.337924501,0.0726647057
65.14,51,45.7122972,5.28770281,0.33675437,0.0733098673
65.16,52,45.7133385,6.28666148,0.335659385,0.0739636589
65.18,41,45.7145392,-4.71453922,0.334634805,0.0746262351
65.2,47,45.7158952,1.2841048,0.333676463,0.075297754
65.22,42,45.7174029,-3.71740289,0.332780692,0.0759783772
65.24,53,45.7190591,7.28094088,0.331944247,0.0766682701
65.26,50,45.7208611,4.27913889,0.331164257,0.0773676018
65.28,43,45.7225748,-2.72257483,0.330206593,0.0780765451
65.3,52,45.7211015,6.27889851,0.325972364,0.078795277
65.32,59,45.7100555,13.2899445,0.312075879,0.0795239787
65.34,48,45.7124567,2.28754325,0.311536976,0.0802628352
65.36,52,45.7149938,6.28500616,0.311044095,0.0810120362
65.38,44,45.7176654,-1.7176654,0.310595779,0.0817717756
65.4,36,45.7239068,-9.72390682,0.313627308,0.0825422521
65.42,46,45.7268498,0.273150212,0.313270264,0.0833236688
65.44,40,45.7299241,-5.72992405,0.31295427,0.0841162339
65.46,48,45.7331288,2.26687122,0.312678383,0.0849201605
65.48,43,45.7364633,-2.73646326,0.312441762,0.0857356667
65.5,41,45.7399269,-4.73992687,0.312243657,0.086562976
65.52,58,45.7435214,12.2564786,0.312085773,0.0874023172
65.54,58,45.7472448,12.2527552,0.311965758,0.0882539248
65.56,50,45.7510928,4.24890715,0.311879496,0.0891180389
65.58,39,45.7550684,-6.75506836,0.311829508,0.0899949057
65.6,40,45.7591711,-5.75917106,0.311815394,0.0908847773
65.62,46,45.7634008,0.236599246,0.311836813,0.091787912
65.64,55,45.7677573,9.23224269,0.311893476,0.0927045749
65.66,47,45.7722406,1.22775936,0.311985141,0.0936350373
65.68,48,45.7768507,2.22314927,0.312111615,0.0945795778
65.7,48,45.7815876,2.2184124,0.312272747,0.0955384816
65.72,55,45.7864513,9.21354867,0.31246843,0.0965120415
65.74,55,45.791442,9.20855798,0.312698593,0.0975005576
65.76,45,45.7965542,-0.796554224,0.312957585,0.0985043379
65.78,54,45.801697,8.19830298,0.313154293,0.0995236983
65.8,44,45.8069317,-1.80693166,0.313349764,0.100558963
65.82,48,45.812433,2.187567,0.313718632,0.101610464
65.84,41,45.8180625,-4.81806253,0.314122183,0.102678543
65.86,54,45.8238206,8.17617937,0.314560558,0.10376355
65.88,44,45.8297077,-1.8297077,0.315033934,0.104865845
65.9,33,45.8357242,-12.8357242,0.315542517,0.105985798
65.92,51,45.8418706,5.15812938,0.316086546,0.107123786
65.94,46,45.8486509,0.151349055,0.316666291,0.108783658
65.96,39,45.9161697,-6.91616966,0.317282051,0.171069736
65.98,60,45.9233464,14.0766536,0.317934158,0.172901393
66,46,45.9306653,0.069334745,0.318622975,0.174762643
66.02,39,45.9381273,-6.93812727,0.319348896,0.176654126
66.04,45,45.9457333,-0.94573334,0.320112345,0.178576503
66.06,43,45.9534845,-2.95348447,0.32091378,0.180530449
66.08,44,45.9613817,-1.9613817,0.321753691,0.18251666
66.1,35,45.9694261,-10.9694261,0.3226326,0.18453585
66.12,57,45.9776189,11.0223811,0.323551062,0.186588755
66.14,49,45.9859612,3.01403879,0.324509666,0.18867613
66.16,51,45.9944543,5.00554567,0.325509039,0.190798751
66.18,57,46.0030996,10.9969004,0.326549839,0.192957416
66.2,50,46.0118983,3.98810172,0.327632763,0.195152948
66.22,43,46.0208519,-3.02085191,0.328758547,0.19738619
66.24,32,46.029962,-14.029962,0.329927964,0.199658012
66.26,45,46.03923,-1.03922996,0.331141828,0.201969308
66.28,58,46.0486575,11.9513425,0.332400995,0.204320999
66.3,53,46.0582464,6.9417536,0.333706363,0.206714031
66.32,52,46.0679983,5.9320017,0.335058875,0.209149382
66.34,50,46.0779151,3.92208493,0.33645952,0.211628054
66.36,36,46.0879986,-10.0879986,0.337909339,0.214151082
66.38,32,46.098251,-14.098251,0.339409419,0.216719532
66.4,48,46.1087876,1.89121244,0.3410743,0.219334502
66.42,57,46.119384,10.880616,0.342678571,0.221997121
66.44,48,46.1301556,1.86984436,0.344336691,0.224708556
66.46,55,46.1411049,8.85889507,0.346049972,0.227470009
66.48,43,46.1522343,-3.15223428,0.34781979,0.230282718
66.5,44,46.1635463,-2.16354625,0.349647585,0.233147961
66.52,38,46.1750435,-8.17504349,0.351534868,0.236067054
66.54,50,46.1867288,3.81327124,0.353483221,0.239041357
66.56,49,46.198605,2.80139504,0.355494303,0.242072272
66.58,31,46.2106751,-15.2106751,0.357569853,0.245161246
66.6,45,46.2229488,-1.22294879,0.359718177,0.248309773
66.62,46,46.2355042,-0.235504247,0.362016119,0.251519394
66.64,32,46.2481758,-14.2481758,0.364296611,0.254791702
66.66,54,46.2610547,7.73894526,0.366649423,0.258128342
66.68,41,46.2741447,-5.27414474,0.36907677,0.261531011
66.7,44,46.2874497,-2.28744971,0.371580976,0.265001465
66.72,64,46.3009737,17.6990263,0.374164486,0.268541519
66.74,51,46.314721,4.68527896,0.376829868,0.272153048
66.76,45,46.3286961,-1.32869612,0.379579826,0.27583799
66.78,45,46.3429036,-1.34290363,0.382417207,0.27959835
66.8,41,46.3573484,-5.35734843,0.385345009,0.283436202
66.82,32,46.3720357,-14.3720357,0.38836639,0.287353693
66.84,55,46.3869707,8.61302935,0.39148468,0.291353043
66.86,42,46.402159,-4.40215905,0.394703397,0.295436551
66.88,43,46.4176067,-3.41760673,0.398026251,0.299606597
66.9,53,46.4333199,6.56668011,0.401457169,0.303865646
66.92,48,46.449305,1.55069495,0.405000298,0.308216251
66.94,46,46.465569,-0.465569027,0.408660033,0.312661059
66.96,58,46.482119,11.517881,0.412441026,0.31720281
66.98,52,46.4989579,5.50104208,0.416343515,0.321844349
67,51,46.5160544,4.48394564,0.420333398,0.326588622
67.02,50,46.5334712,3.46652883,0.42447066,0.331438687
67.04,42,46.5512454,-4.55124541,0.428789387,0.336397717
67.06,46,46.5693479,-0.569347906,0.433257323,0.341469003
67.08,41,46.5877886,-5.58778857,0.437881179,0.346655964
67.1,47,46.6065779,0.393422085,0.442668113,0.351962147
67.12,43,46.625727,-3.62572705,0.447625774,0.357391239
67.14,44,46.6452478,-2.64524777,0.452762339,0.36294707
67.16,53,46.6651526,6.33484741,0.458086564,0.36863362
67.18,36,46.6854548,-10.6854548,0.463607836,0.374455027
67.2,43,46.7061687,-3.70616866,0.469336233,0.380415594
67.22,48,46.7273092,1.27269084,0.475282593,0.386519797
67.24,41,46.7488924,-5.74889243,0.481458579,0.392772295
67.26,52,46.7709357,5.22906431,0.487876769,0.399177936
67.28,42,46.7934573,-4.79345733,0.494550745,0.405741768
67.3,46,46.8164771,-0.816477096,0.501495203,0.412469051
67.32,48,46.8400161,1.15998388,0.508726032,0.419365263
67.34,47,46.8640953,0.135904694,0.516258643,0.426436117
67.36,52,46.8887374,5.11126258,0.524110084,0.433687565
67.38,38,46.9139782,-8.91397819,0.532310095,0.441125821
67.4,47,46.9398406,0.0601593923,0.540875417,0.448757364
67.42,45,46.9663557,-1.96635565,0.5498305,0.456588959
67.44,50,46.993557,3.00644305,0.559202145,0.464627671
67.46,36,47.0214811,-11.0214811,0.569019795,0.472880877
67.48,44,47.050168,-3.05016799,0.579315866,0.481356288
67.5,52,47.0796612,4.92033879,0.590126134,0.490061965
67.52,57,47.1100085,9.88999145,0.601490184,0.499006338
67.54,52,47.1412625,4.85873752,0.613451926,0.508198227
67.56,48,47.1734809,0.82651914,0.626060202,0.517646864
67.58,45,47.2067282,-2.20672817,0.639370085,0.527361916
67.6,57,47.2410781,9.75892191,0.653445367,0.537353509
67.62,46,47.276602,-1.27660204,0.668347109,0.547632258
67.64,60,47.313392,12.686608,0.684156399,0.558209291
67.66,47,47.3515466,-0.351546586,0.700960408,0.569096281
67.68,49,47.3911767,1.60882333,0.718858037,0.580305479
67.7,45,47.4324075,-2.43240752,0.737961924,0.59184975
67.72,51,47.4753811,3.52461886,0.758400817,0.603742606
67.74,48,47.5202591,0.479740872,0.780322368,0.61599825
67.76,46,47.567226,-1.56722602,0.803896418,0.628631617
67.78,44,47.6164931,-3.61649309,0.8293188,0.641658418
67.8,57,47.6683028,9.3316972,0.856815671,0.655095193
67.82,58,47.7229336,10.2770664,0.886648371,0.668959362
67.84,54,47.7807055,6.21929448,0.919118725,0.683269281
67.86,39,47.8419855,-8.84198547,0.954574648,0.698044305
67.88,56,47.9071933,8.09280671,0.993415792,0.713304851
67.9,43,47.9768069,-4.97680692,1.03609881,0.729072473
67.92,40,48.0513667,-8.05136671,1.08314154,0.745369937
67.94,42,48.1314775,-6.1314775,1.13512503,0.762221303
67.96,52,48.2178069,3.78219312,1.19269169,0.779652016
67.98,50,48.3110768,1.68892321,1.2565368,0.797689
68,56,48.4120443,7.5879557,1.32738919,0.816360768
68.02,56,48.5214653,7.47853469,1.40597482,0.835697531
68.04,46,48.6400319,-2.64003187,1.49295398,0.855731324
68.06,45,48.7682712,-3.76827118,1.58882013,0.876496138
68.08,55,48.9063921,6.09360792,1.69374631,0.898028068
68.1,59,49.0540671,9.94593288,1.80736698,0.920365468
68.12,53,49.2101504,3.78984955,1.92849578,0.943549126
68.14,53,49.3723618,3.62763824,2.05480926,0.967622454
68.16,45,49.5370219,-4.5370219,2.18258231,0.992631686
68.18,49,49.6989984,-0.698998406,2.30663348,1.01862611
68.2,55,49.8520682,5.14793178,2.42068738,1.04565832
68.22,47,49.9898443,-2.98984428,2.51830109,1.07378445
68.24,52,50.1071685,1.89283155,2.59425675,1.10306452
68.26,55,50.2015089,4.79849107,2.64595864,1.13356272
68.28,56,50.2736944,5.72630563,2.67416696,1.16534779
68.3,51,50.3275502,0.672449809,2.68263376,1.19849339
68.32,42,50.3685841,-8.36858414,2.67678803,1.23307855
68.34,41,50.4023411,-9.40234106,2.66209005,1.26918814
68.36,54,50.4330804,3.56691962,2.64270829,1.30691341
68.38,51,50.4631343,0.536865712,2.62087702,1.34635254
68.4,51,50.4929839,0.507016138,2.59697185,1.38761132
68.42,54,50.5218958,3.47810424,2.5701456,1.43080387
68.44,58,50.5488539,7.45114615,2.53925921,1.4760534
68.46,54,50.5734504,3.42654961,2.50377199,1.52349316
68.48,59,50.5964172,8.40358278,2.46427185,1.57326738
68.5,58,50.6196427,7.38035725,2.42249112,1.62553243
68.52,37,50.6457713,-13.6457713,2.3809047,1.68045803
68.54,50,50.6776482,-0.677648167,2.34217372,1.73822867
68.56,48,50.7180743,-2.71807434,2.30889862,1.79904516
68.58,55,50.7686989,4.23130111,2.28250983,1.86312645
68.6,55,50.8312553,4.16874468,2.26450213,1.93071159
68.62,45,50.9067799,-5.90677995,2.2556507,2.002062
68.64,55,50.9959543,4.00404567,2.256351,2.07746408
68.66,65,51.0992374,13.9007626,2.26674802,2.15723208
68.68,48,51.2169807,-3.2169807,2.28684814,2.2417115
68.7,56,51.349514,4.65048599,2.31660089,2.33128284
68.72,38,51.4972079,-13.4972079,2.35595729,2.42636599
68.74,36,51.6605227,-15.6605227,2.40491362,2.52742529
68.76,53,51.8400413,1.15995866,2.46353872,2.63497522
68.78,63,52.036496,10.963504,2.53199361,2.74958719
68.8,72,52.2507904,19.7492096,2.61054623,2.87189722
68.82,57,52.484021,4.51597901,2.69958379,3.00261499
68.84,53,52.7374995,0.262500492,2.79962445,3.14253432
68.86,62,53.0127776,8.98722241,2.91132981,3.29254558
68.88,59,53.3116638,5.68833624,3.03550738,3.45365012
68.9,58,53.6362627,4.36373726,3.17313271,3.62697738
68.92,52,53.9891204,-1.98912037,3.32547414,3.81380523
68.94,52,54.3730568,-2.3730568,3.49390171,4.01558407
68.96,52,54.7913925,-2.79139249,3.6800844,4.23396572
68.98,68,55.2479769,12.7520231,3.88598405,4.47083812
69,56,55.7472762,0.252723752,4.1139012,4.72836722
69.02,58,56.2944782,1.70552182,4.366529,5.00904791
69.04,39,56.8956166,-17.8956166,4.64701575,5.31576606
69.06,56,57.5577186,-1.55771861,4.95903572,5.6518749
69.08,52,58.2889776,-6.28897761,5.3068677,6.0212893
69.1,52,59.0989547,-7.09895467,5.69547921,6.42860316
69.12,61,59.9988124,1.00118758,6.1306132,6.8792365
69.14,62,61.0015843,0.998415699,6.61887148,7.37962125
69.16,58,62.1224824,-4.12248242,7.16778614,7.93743779
69.18,81,63.3792464,17.6207536,7.78586454,8.56191871
69.2,50,64.7925335,-14.7925335,8.48258563,9.26424257
69.22,48,66.3863461,-18.3863461,9.26831219,10.0580494
69.24,59,68.1884878,-9.18848781,10.1540643,10.9601231
69.26,94,70.2310279,23.7689721,11.1510707,11.9913045
69.28,79,72.5507463,6.44925367,12.269976,13.1777292
69.3,85,75.1895301,9.8104699,13.5195362,14.5525286
69.32,68,78.1947183,-10.1947183,14.9045934,16.1582
69.34,85,81.6195033,3.38049665,16.4231195,18.0499642
69.36,83,85.5237763,-2.52377631,18.0622226,20.3006047
69.38,88,89.976438,-1.97643804,19.7933292,23.007596
69.4,99,95.061493,3.938507,21.5674247,26.3039576
69.42,82,100.892939,-18.8929394,23.3122605,30.3759367
69.44,107,107.650002,-0.650001551,24.9344895,35.496105
69.46,110,115.663473,-5.6634727,26.3297613,42.0996063
69.48,133,125.640976,7.35902423,27.4014999,50.9906402
69.5,150,139.252776,10.7472236,28.0840599,63.9051179
69.52,130,160.46352,-30.46352,28.3608921,84.8242344
69.54,186,197.762343,-11.7623434,28.268188,122.200935
69.56,262,265.915779,-3.91577895,27.881285,190.726416
69.58,345,383.08679,-38.0867904,27.2902103,308.473613
69.6,483,558.552953,-75.5529534,26.5750348,484.640032
69.62,652,771.558183,-119.558183,25.7893139,698.416033
69.64,916,950.852557,-34.852557,24.9546862,878.530055
69.66,971,993.20158,-22.2015802,24.065699,921.753057
69.68,930,869.693298,60.3067024,23.1018598,799.193575
69.7,656,668.028671,-12.0286711,22.0426272,598.573114
69.72,409,483.980796,-74.9807957,20.8802115,415.672559
69.74,312,363.203926,-51.2039263,19.6257866,296.13499
69.76,258,312.237763,-54.237763,18.3077143,246.471748
69.78,302,319.306699,-17.3066987,16.964131,254.869088
69.8,357,367.125657,-10.1256572,15.6341706,304.002801
69.82,450,434.430965,15.569035,14.3512887,372.575758
69.84,519,491.494198,27.5058018,13.1399832,430.835037
69.86,492,504.043767,-12.0437672,12.0154155,444.493889
